ID,SMILES,MW,LogP,TPSA,QED,HBA,HBD,Rotatable,Rings,HeavyAtoms,FractionCSP3,Reward,Valid_SMILES
D0473,CN(C)C(=O)c1nc(=O)c2cc(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)ccc2[nH]1,507.566,3.3878,116.33,0.441450722875048,7,1,9,4,37,0.407407407407407,0.987570583820343,True
D0474,CCN(CC)Cc1cc2c(cc1N1CCC(CCC(=O)N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)CC1)C(=O)CC2,646.848,6.43900000000001,90.89,0.205863323243743,7,0,15,5,47,0.605263157894737,0.954886674880981,True
D0475,Cc1ccccc1C(C)N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,410.533,5.31452000000001,50.27,0.525502070858899,4,0,9,3,30,0.48,0.94277548789978,True
D0476,CN(C)C(=O)c1ccc(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)nc1,440.519,3.5463,83.47,0.55479547574643,6,0,9,3,32,0.458333333333333,0.981219708919525,True
D0477,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C(=O)Nc2ccccc2)CC1,411.477,4.477,79.37,0.64989357272848,4,1,8,3,30,0.391304347826087,0.97979348897934,True
D0478,O=C(CCC(=O)CCC1CCN(C(=O)Nc2ccccc2)CC1)CCC(=O)c1ccncc1F,467.541,4.8263,96.44,0.477818309521284,5,1,11,3,34,0.423076923076923,0.97979348897934,True
D0479,COc1cc(N)c(Cl)cc1C(=O)Nc1cc[n+](Cc2ccccc2)cc1,368.844,3.5189,68.23,0.534511799901967,3,2,5,3,26,0.1,0.906247079372406,True
D0480,Cc1cc(F)cc(CNC(=O)CCN2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,485.575,4.39892,79.37,0.451065648574162,5,1,12,3,35,0.481481481481481,0.958468437194824,True
D0481,Cc1cc(F)cc(C2C[C@@H](C)N(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)c3ccccc32)c1,545.674,7.03812000000001,53.51,0.270125190320043,5,0,9,5,40,0.424242424242424,0.982250392436981,True
D0482,CN(C)C(=O)c1cc(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)ccc1F,457.521,4.2904,70.58,0.525620194418544,5,0,9,3,33,0.44,0.979148864746094,True
D0483,Cc1cc(F)cc(-c2nn(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)c(=O)c3cc4oc(C)cc4n23)c1,587.627,5.55964000000001,102.71,0.20816071335447,9,0,9,6,43,0.34375,0.97271603345871,True
D0484,CCN(CCCN1CCC(CCC(=O)c2ccncc2F)CC1)CN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,625.805,5.82360000000001,86.71,0.191631334333654,8,0,18,4,45,0.628571428571429,0.944746375083923,True
D0485,CCN(CC)CC1=C(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)C(=O)N(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)C1=O,762.899,5.38310000000001,141.16,0.12684308926076,11,0,20,5,55,0.560975609756098,0.965738475322723,True
D0486,CN(C)C(=O)NC(=O)CSN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,452.552,2.6909,99.68,0.43032538148497,7,1,10,2,31,0.571428571428571,0.987558364868164,True
D0487,Cc1cc(F)cc(-c2cc(=O)nc(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)[nH]2)c1,494.542,4.64732,96.02,0.435350436456967,6,1,9,4,36,0.37037037037037,0.975190460681915,True
D0488,CC(C)CC(c1ccccc1)c1ccccc1CCC(=O)N1CCC(CCC(=O)c2ccncc2F)CC1,514.685,7.23300000000001,50.27,0.253632248137319,3,0,11,4,38,0.424242424242424,0.928924977779388,True
D0489,O=C(CCC(=O)c1ccncc1F)CCC1CCN(c2ccc(-c3ccncc3F)cc2)CC1,463.528,5.65060000000001,63.16,0.383847701545724,5,0,9,4,34,0.333333333333333,0.924597859382629,True
D0490,O=C(CCC(=O)c1ccncc1F)CCC1CCN(NC(=O)c2ccccc2-c2ccncc2F)CC1,506.553,4.791,92.26,0.397697298208633,6,1,10,4,37,0.321428571428571,0.937903821468353,True
D0491,Cc1cc(C)c(-c2ccccc2N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c(-c2ccccc2N2CCC(CCC(=O)c3ccncc3F)CC2)c1,782.976,10.81394,83.47,0.0977968901736229,7,0,15,7,58,0.36734693877551,0.95416396856308,True
D0492,Cc1cc(F)cc(-c2nc(=O)n(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)c3c2CCC3)c1,534.607,4.74102,85.16,0.368880338592584,7,0,9,5,39,0.433333333333333,0.976543128490448,True
D0493,CN(C)C(=O)c1ccc2cc(N3CCC(CCC(=O)CCC(=O)CCC(=O)c4ccncc4F)CC3)c(=O)[nH]c2c1,562.642,4.3421,120.51,0.326108932641712,7,1,12,4,41,0.419354838709677,0.984225630760193,True
D0494,CN(C)C(=O)c1ccc2cc(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)c(=O)[nH]c2c1,506.578,3.9928,103.44,0.440355159586179,6,1,9,4,37,0.392857142857143,0.984225630760193,True
D0495,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C(=O)c2ccccc2-c2ccncc2F)CC1,491.538,5.28640000000001,80.23,0.380332255677565,5,0,9,4,36,0.321428571428571,0.93952226638794,True
D0496,Cc1ccccc1-n1cc(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c(=O)cc1N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,765.902,7.67172000000001,122.54,0.0997298758910785,10,0,17,6,56,0.431818181818182,0.97676545381546,True
D0497,CSc1ccccc1N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,414.546,5.17140000000001,50.27,0.418399630614478,5,0,9,3,29,0.434782608695652,0.90003764629364,True
D0498,CSc1ccccc1N1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,470.61,5.52070000000001,67.34,0.300524617187171,6,0,12,3,33,0.461538461538462,0.90003764629364,True
D0499,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C2=C(c3ccncc3F)C(=O)N(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)C2=O)CC1,772.825,5.73260000000001,150.81,0.122254935830721,11,0,17,6,56,0.439024390243902,0.951418578624725,True
D0500,CN(C)C(=O)c1c(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)sc2c1CCCC2,499.652,5.09160000000001,70.58,0.449571693479826,6,0,9,4,35,0.555555555555556,0.976300239562988,True
D0501,CN(C)C(=O)c1c(N2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)sc2c1CCCC2,555.716,5.44090000000001,87.65,0.324239295025969,7,0,12,4,39,0.566666666666667,0.976300239562988,True
D0502,Cc1cc(F)cc(C(=O)CCC(=O)N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,484.543,4.88212000000001,84.41,0.424533233691189,5,0,11,3,35,0.444444444444444,0.973081409931183,True
D0503,Cc1cc(F)cc(C(=O)CCC(=O)N2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,540.607,5.23142000000001,101.48,0.304214728326476,6,0,14,3,39,0.466666666666667,0.973081409931183,True
D0504,CN(C)C(=O)CCSCN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,437.581,3.4139,70.58,0.36865171045351,6,0,12,2,30,0.636363636363636,0.985652208328247,True
D0505,Cc1ccccc1-c1nn2c(=O)cc(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)nc2s1,533.629,4.88932000000001,97.53,0.282672755467056,9,0,9,5,38,0.357142857142857,0.982697188854218,True
D0506,Cc1ccccc1-c1nn2c(=O)cc(N3CCC(CCC(=O)CCC(=O)CCC(=O)c4ccncc4F)CC3)nc2s1,589.693,5.23862000000001,114.6,0.206251684661096,10,0,12,5,42,0.387096774193548,0.982697188854218,True
D0507,Cc1cc(F)cc(C2Oc3c(cc4c(c3C)OCN(N3CCC(N5CCC(CCC(=O)c6ccncc6F)CC5)CC3)C4)C2=O)c1,630.736,6.19944000000001,75.21,0.286014652957081,8,0,7,7,46,0.472222222222222,0.940255701541901,True
D0508,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C2=C(c3ccccc3CCC(=O)c3ccccc3)C(=O)N(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)C2=O)CC1,886.008999999999,8.01400000000001,154.99,0.0590451743625505,11,0,21,7,65,0.392156862745098,0.952135384082794,True
D0509,Cc1ccccc1CN(C)N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,425.548,4.60032,53.51,0.520899468803867,5,0,10,3,31,0.48,0.972143530845642,True
D0510,Cc1ccccc1CN(C)N1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,481.612,4.94962000000001,70.58,0.377187226772214,6,0,13,3,35,0.5,0.972143530845642,True
D0511,Cc1cc(F)cc(-c2ccccc2N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,476.567,6.56402000000001,50.27,0.328125638766653,4,0,9,4,35,0.344827586206897,0.958006739616394,True
D0512,Cc1cc(F)cc(-c2ccccc2N2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,532.631,6.91332000000001,67.34,0.23712808092749,5,0,12,4,39,0.375,0.958006739616394,True
D0513,Cc1ccccc1CC(=O)N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,424.516,4.32262,67.34,0.562376818379388,4,0,9,3,31,0.44,0.949681282043457,True
D0514,Cc1ccccc1CC(=O)N1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,480.58,4.67192,84.41,0.41228346697754,5,0,12,3,35,0.464285714285714,0.949681282043457,True
D0515,O=C(CCC(=O)c1ccncc1F)CCC1CCN(NC(=O)CCC2CCN(c3ccncc3F)CC2)CC1,541.643,4.507,95.5,0.395301961480964,7,1,12,4,39,0.551724137931035,0.955289244651794,True
D0516,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C(=O)CCC2CCN(c3cc4c(cc3-[n+]3ccccc3)CCC4=O)CC2)CC1,639.792,5.87390000000001,91.53,0.181850917121654,6,0,12,6,47,0.473684210526316,0.981054544448853,True
D0517,O=C(NOc1ccccc1)c1ccc2nc3n(c(=O)c2c1)CCC3,321.336,2.0665,73.22,0.749577587823863,5,1,3,4,24,0.166666666666667,0.796370327472687,True
D0518,O=C(CCC(=O)CCC1CCN(Oc2ccccc2)CC1)CCC(=O)c1ccncc1F,440.515,4.5882,76.57,0.44953867318799,6,0,12,3,32,0.44,0.96053946018219,True
D0519,O=C(CCC(=O)c1ccncc1F)CCC1CCN(Oc2ccccc2)CC1,384.451,4.2389,59.5,0.605429497589352,5,0,9,3,28,0.409090909090909,0.96053946018219,True
D0520,Cc1cc(F)cc(-c2nn3c(=O)cc(N4CCC(CCC(=O)CCC(=O)c5ccncc5F)CC4)nc3s2)c1,551.619,5.02842000000001,97.53,0.269297166092674,9,0,9,5,39,0.357142857142857,0.972383201122284,True
D0521,Cc1cc(F)cc(-c2nn3c(=O)cc(N4CCC(CCC(=O)CCC(=O)CCC(=O)c5ccncc5F)CC4)nc3s2)c1,607.683,5.37772000000001,114.6,0.197397896214602,10,0,12,5,43,0.387096774193548,0.972383201122284,True
D0522,O=C(CCC(=O)c1ccncc1F)CCC1CCN(NC(=O)c2ccc(F)cc2)CC1,429.467,3.729,79.37,0.614768898246225,5,1,9,3,31,0.391304347826087,0.964163482189179,True
D0523,CN(C)C(=O)C1=NN(N2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)C(=O)C1,501.559,2.1857,120.32,0.402683639883749,8,0,12,3,36,0.56,0.975747108459473,True
D0524,Cc1ccc(C(=O)NN2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c(C)c1,439.531,4.20674,79.37,0.592428656475057,5,1,9,3,32,0.44,0.987724602222443,True
D0525,CCN(CC)Cc1ccc(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)cc1,453.602,5.29130000000001,53.51,0.408787330226088,5,0,12,3,33,0.518518518518519,0.911800444126129,True
D0526,CN(C)C(=O)N(C(=O)CCCN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1)N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,738.877,5.70880000000001,141.16,0.164733864863455,10,0,19,4,53,0.58974358974359,0.974923372268677,True
D0527,CN(C)C(=O)c1cccc2c1C(=O)N(N1CCC(CCC(=O)CCC(=O)c3ccncc3F)CC1)C2=O,508.55,3.1579,107.96,0.378213523283479,7,0,9,4,37,0.407407407407407,0.982044100761414,True
D0528,CSc1cccc2c1C(=O)N(N1CCC(CCC(=O)CCC(=O)c3ccncc3F)CC1)C2=O,483.565,4.178,87.65,0.300391481360522,7,0,9,4,34,0.4,0.942085683345795,True
D0529,Cn1ncc(-c2ccccc2CCC(=O)c2ccncc2F)c1N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,599.682,6.19960000000001,98.05,0.16886352909674,8,0,13,5,44,0.352941176470588,0.964691698551178,True
D0530,Cc1ccccc1C(C)N(C=O)CCN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,481.612,4.77292,70.58,0.304388463691235,5,0,13,3,35,0.5,0.948662102222443,True
D0531,O=C(CCC(=O)c1ccncc1F)CCC1CCN(N2C(=O)C(=O)C(c3nn(CCC(=O)CCC(=O)c4ccncc4F)c4c3CCC4)C2=O)CC1,716.742,3.7232,169.57,0.0916644023431067,12,0,16,6,52,0.45945945945946,0.950020432472229,True
D0532,Cc1cc(F)cc(-c2nn(N3CCC(CCC(=O)c4cc(=O)c5ccccc5o4)CC3)c3nccc(=O)n23)c1,527.556,4.12302,102.71,0.306155662192954,9,0,6,6,39,0.275862068965517,0.983722507953644,True
D0533,Cc1cc(F)cc(-c2c(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)sc3c2CCC3)c1,522.661,7.11422000000001,50.27,0.281011660264157,5,0,9,5,37,0.433333333333333,0.977582395076752,True
D0534,CN(C)C(=O)C1=C(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)C(=O)N(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)C1=O,748.828,4.1295,158.23,0.130191824782779,11,0,17,5,54,0.512820512820513,0.984651923179627,True
D0535,CN(C)C(=O)C1=C(N2CCC(CCC(=O)c3ccncc3F)CC2)C(=O)N(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)C1=O,692.764,3.7802,141.16,0.163247712426328,10,0,14,5,50,0.5,0.984651923179627,True
D0536,Cc1ccccc1-c1ccccc1N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,458.577,6.42492000000001,50.27,0.347040544034322,4,0,9,4,34,0.344827586206897,0.959877550601959,True
D0537,O=C(CCC(=O)c1ccncc1F)CCC1CCN(NC(=O)N2CCC(N3C(=O)CCSc4ccccc43)CC2)CC1,595.741,4.8629,102.92,0.413153517648036,7,1,9,5,42,0.516129032258065,0.922690987586975,True
D0538,CC1=CC[C@H]2C(=O)N(c3cc4c(cc3N3CCC(CCC(=O)CCC(=O)CCC(=O)c5ccncc5F)CC3)C(=O)CC4)C(=O)[C@@H]2C1,641.74,5.77340000000001,121.79,0.16265385103498,8,0,12,6,47,0.486486486486487,0.97606372833252,True
D0539,Cc1cc(F)cc(-c2nc3ccccc3c(=O)n2N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,544.602,5.40552000000001,85.16,0.262282038461202,7,0,9,5,40,0.32258064516129,0.935173869132996,True
D0540,Cc1ccccc1CN1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,452.57,5.10282000000001,67.34,0.419131381049946,5,0,12,3,33,0.481481481481481,0.967370867729187,True
D0541,Cc1ccccc1CN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,396.506,4.75352000000001,50.27,0.573935866568516,4,0,9,3,29,0.458333333333333,0.967370867729187,True
D0542,Cc1ccccc1-c1ccccc1C(=O)ON1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,502.586,5.99232000000001,76.57,0.316981564555422,6,0,10,4,37,0.333333333333333,0.954901933670044,True
D0543,Cc1cc(=O)n(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c2c(C(=O)N(C)C)cccc12,520.605,3.90622,92.58,0.397505376734896,7,0,9,4,38,0.413793103448276,0.994760930538178,True
D0544,O=C(CCCCC(=O)NN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1)CCC(=O)c1ccncc1F,570.637,4.6028,126.4,0.216008641146537,8,1,17,3,41,0.5,0.945953011512756,True
D0545,O=C(CCC(=O)c1ccncc1F)CCC1CCN(NC(=O)CCCCC(=O)c2ccncc2F)CC1,514.573,4.2535,109.33,0.296441613450733,7,1,14,3,37,0.481481481481481,0.945953011512756,True
D0546,O=C(CCC(=O)c1ccncc1F)CCC1CCN(OC(=O)c2ccccc2CCC(=O)c2ccncc2F)CC1,563.601,5.36650000000001,106.53,0.255796496328614,8,0,13,4,41,0.354838709677419,0.959849655628204,True
D0547,Cc1ccccc1NC(=O)C(N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1)N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,729.869,6.77662000000001,129.64,0.141014573320859,9,1,18,5,53,0.487804878048781,0.858217537403107,True
D0548,CN(C)C(=O)n1cc(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c(=O)cc1N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,746.856,5.90380000000001,142.85,0.16262294081978,11,0,16,5,54,0.5,0.971772313117981,True
D0549,CSc1cc2c(cc1N1CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC1)C(=O)CC2,524.658,5.64960000000001,84.41,0.262022895752297,7,0,12,4,37,0.482758620689655,0.962274730205536,True
D0550,O=C(CCC(=O)c1ccncc1F)CCC1CCN(Cc2ccncc2F)CC1,401.457,3.9792,63.16,0.59498239233017,5,0,9,3,29,0.454545454545455,0.96422278881073,True
D0551,O=C(CCC(=O)CCC1CCN(Cc2ccncc2F)CC1)CCC(=O)c1ccncc1F,457.521,4.3285,80.23,0.441595136288213,6,0,12,3,33,0.48,0.96422278881073,True
D0552,O=C(CCC1CCN(OC(=O)c2ccncc2F)CC1)c1ccncc1F,375.375,3.2017,72.39,0.722266208858924,6,0,6,3,27,0.368421052631579,0.966544508934021,True
D0553,O=C(CCC(=O)CCC1CCN(C(=O)c2ccc3ccccc3c2)CC1)CCC(=O)c1ccncc1F,502.586,5.58780000000001,84.41,0.319356459490457,5,0,11,4,37,0.366666666666667,0.941919803619385,True
D0554,CN(C)C(=O)S(=O)(=O)N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,427.498,2.2563,104.72,0.58951249582103,6,0,8,2,29,0.578947368421053,0.98953640460968,True
D0555,CC(c1ccccc1)N(C=O)CCN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,467.585,4.46450000000001,70.58,0.321237799282453,5,0,13,3,34,0.481481481481481,0.929850995540619,True
D0556,CC(c1ccccc1)N(C=O)CCN1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,523.649,4.81380000000001,87.65,0.231743648370504,6,0,16,3,38,0.5,0.929850995540619,True
D0557,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C2CCN(c3c(F)c(F)c(F)c(F)c3F)CC2)CC1,541.536,5.60940000000001,53.51,0.178889240599838,5,0,9,4,38,0.518518518518519,0.896510660648346,True
D0558,COc1cccc2c1C(=O)N(N1CCC(CCC(=O)CCC(=O)c3ccncc3F)CC1)C2=O,467.497,3.4647,96.88,0.411522477693855,7,0,9,4,34,0.4,0.942530930042267,True
D0559,CN(C)C(=O)N1CCN(N2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)CC1,503.619,2.8084,94.13,0.428778630211484,7,0,11,3,36,0.653846153846154,0.987590909004211,True
D0560,CN(C)C(=O)C1=C(c2ccc(F)cc2)C(=O)N(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)C1=O,552.578,3.2098,107.96,0.2530919304162,7,0,10,4,40,0.379310344827586,0.9836106300354,True
D0561,O=C(CCC(=O)c1ccncc1F)CCC1CCN(NC(=O)N2CCC(CCC(=O)CCc3ccncc3F)CC2)CC1,597.707,5.09770000000001,112.57,0.301762344892692,7,1,14,4,43,0.5625,0.944315671920776,True
D0562,Cc1c(-c2ccccc2CCC(=O)N2CCC(CCC(=O)c3ccncc3F)CC2)ccc2c1OC(N1CCC(CCC(=O)CCC(=O)c3ccncc3F)CC1)C2=O,804.935,8.19012000000001,126.84,0.103107506051668,9,0,16,7,59,0.425531914893617,0.92576402425766,True
D0563,CSc1ccc(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)cc1,414.546,5.17140000000001,50.27,0.418399630614478,5,0,9,3,29,0.434782608695652,0.953567326068878,True
D0564,CSc1ccc(N2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)cc1,470.61,5.52070000000001,67.34,0.300524617187171,6,0,12,3,33,0.461538461538462,0.953567326068878,True
D0565,O=C(CCC(=O)c1ccncc1F)CCC1CCN(CNc2ccc(F)cc2)CC1,415.484,4.4536,62.3,0.580989767115735,5,1,10,3,30,0.434782608695652,0.949978768825531,True
D0566,O=C(CCC(=O)CCC1CCN(CNc2ccc(F)cc2)CC1)CCC(=O)c1ccncc1F,471.548,4.80290000000001,79.37,0.422844906988625,6,1,13,3,34,0.461538461538462,0.949978768825531,True
D0567,Cc1cc(F)cc(N2C(=O)C=C(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)Nc3ccc(C)cc32)c1,572.656,6.63264000000001,82.61,0.289911326767246,6,1,9,5,42,0.333333333333333,0.965125799179077,True
D0568,O=C(CCC(=O)c1ccncc1F)CCC1CCN(OCc2ccncc2F)CC1,417.456,3.9108,72.39,0.546017581200211,6,0,10,3,30,0.454545454545455,0.961736798286438,True
D0569,Cc1cc(F)cc(C(C)N(C=O)CCN2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,499.602,4.91202,70.58,0.289288403490604,5,0,13,3,36,0.5,0.972426950931549,True
D0570,Cc1cc(F)cc(C(C)N(C=O)CCN2CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC2)c1,555.666,5.26132000000001,87.65,0.207438063857473,6,0,16,3,40,0.516129032258065,0.972426950931549,True
D0571,Cc1c(CCC(=O)CCC(=O)c2ccncc2F)ccc2c1OC(N1CCC(CCC(=O)CCC(=O)c3ccncc3F)CC1)C2=O,645.703,5.85362000000001,123.6,0.187230853209407,9,0,15,5,47,0.416666666666667,0.968789398670197,True
D0572,O=C(CCC(=O)c1ccncc1F)CCC1CCN(OCC(=O)NN2C(=O)c3ccccc3C2=O)CC1,510.522,2.5039,125.98,0.361074355769272,8,1,11,4,37,0.384615384615385,0.943269073963165,True
D0573,CC(C)CC(C(=O)N(C)C)N1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,489.632,4.0971,87.65,0.365826421593146,6,0,14,2,35,0.666666666666667,0.971215426921845,True
D0574,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C(=O)Cc2ccncc2F)CC1,429.467,3.5483,80.23,0.569783347024282,5,0,9,3,31,0.434782608695652,0.930997133255005,True
D0575,CN(C)C(=O)c1cc2c(cc1N1CCCCC1)C(=O)C(N1CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC1)C2,632.777,5.09390000000001,107.96,0.281164146821961,8,0,13,5,46,0.555555555555556,0.98619556427002,True
D0576,CN(C)C(=O)c1cc2c(cc1N1CCC(CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC1)C(=O)CC2,549.643,4.62950000000001,104.72,0.355648646597582,7,0,12,4,40,0.483870967741936,0.98598438501358,True
D0577,CN(C)C(=O)c1cc2c(cc1N1CCC(CCC(=O)CCC(=O)CCC(=O)CCC(=O)c3ccncc3F)CC1)C(=O)CC2,605.707,4.97880000000001,121.79,0.260774261481642,8,0,15,4,44,0.5,0.98598438501358,True
D0578,CN(C)C(=O)c1cc2c(cc1N1CCC(CCC(=O)CCC(=O)c3ccncc3F)CC1)C(=O)CC2,493.579,4.2802,87.65,0.484796970616877,6,0,9,4,36,0.464285714285714,0.98598438501358,True
D0579,CN(C)C(=O)C1=C(c2ccc(Cl)cc2CCC(=O)c2ccccc2)C(=O)N(N2CCC(CCC(=O)CCC(=O)c3ccncc3F)CC2)C1=O,701.195,5.53960000000001,125.03,0.122036521770518,8,0,14,5,50,0.342105263157895,0.984496831893921,True
D0580,CCN(CCc1ccccc1C)N1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1,509.666,5.38222000000001,70.58,0.30025468248671,6,0,15,3,37,0.533333333333333,0.949215769767761,True
D0581,CC(N1CCC(CCC(=O)CCC(=O)CCC(=O)c2ccncc2F)CC1)N1C(=O)c2ccccc2C1=O,521.589,4.2364,104.72,0.303958641703577,7,0,12,4,38,0.448275862068966,0.948537766933441,True
D0582,CC(N1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1)N1C(=O)c2ccccc2C1=O,465.525,3.8871,87.65,0.412528161190181,6,0,9,4,34,0.423076923076923,0.948537766933441,True
D0583,Cc1cc(F)cc(-c2c(C)n(C)n(N3CCC(CCC(=O)CCC(=O)CCC(=O)c4ccncc4F)CC3)c2=O)c1,566.649,4.85354000000001,94.27,0.291032202512572,8,0,12,4,41,0.451612903225806,0.971373558044434,True
D0584,Cc1ccccc1CNC(=O)CCN1CCC(CCC(=O)CCC(=O)c2ccncc2F)CC1,467.585,4.25982,79.37,0.472052412713431,5,1,12,3,34,0.481481481481481,0.868403911590576,True
D0585,Cc1cc(F)cc(-c2cccc3c(C)cc(=O)n(N4CCC(CCC(=O)CCC(=O)c5ccncc5F)CC4)c23)c1,557.641,6.31894000000001,72.27,0.225370728595708,6,0,9,5,41,0.333333333333333,0.975819945335388,True
D0586,Cc1cc(F)cc(-c2c(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)sc3c2CCCC3)c1,536.688,7.50432000000001,50.27,0.265737297372539,5,0,9,5,38,0.451612903225806,0.977582395076752,True
D0587,Cc1cc(F)cc(-c2c(N3CCC(CCC(=O)CCC(=O)CCC(=O)c4ccncc4F)CC3)sc3c2CCCC3)c1,592.752,7.85362000000001,67.34,0.200434907674032,6,0,12,5,42,0.470588235294118,0.977582395076752,True
D0588,Cc1cc(F)cc(C(=O)ON2CCC(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)CC2)c1,527.612,4.92882,79.81,0.405580414291952,7,0,10,4,38,0.517241379310345,0.957737267017365,True
D0589,Cc1ccc(F)c(-c2ccc(N3CCC(CCC(=O)CCC(=O)c4ccncc4F)CC3)cc2)c1,476.567,6.56402000000001,50.27,0.328125638766653,4,0,9,4,35,0.344827586206897,0.975297510623932,True
D0590,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C(=O)Nc2ccccc2CCC(=O)c2ccncc2F)CC1,562.617,5.82660000000001,109.33,0.278478313651111,6,1,12,4,41,0.354838709677419,0.961858570575714,True
D0591,O=C(CCC(=O)c1ccncc1F)CCC1CCN(C2CCN(OC(=O)c3ccccc3)CC2)CC1,495.595,4.4813,79.81,0.449739721198831,7,0,10,4,36,0.5,0.929784238338471,True
